ensembl_transcript_id_version,gene_name
ENST00000374142,ZDHHC18
ENST00000339276,SFN
ENST00000374135,GPN2
ENST00000374133,GPN2
ENST000003617200,GPATCH3
ENST000003212650,NUDC
ENST00000254227,NR0B2
ENST00000320567,KDF1
ENST00000616918,KDF1
ENST00000522111,TRNP1
ENST00000289166,TENT5B
ENST00000263980,SLC9A1
ENST00000374086,SLC9A1
ENST00000319394,WDTC1
ENST00000361771,WDTC1
ENST00000611517,TMEM222
ENST00000374076,TMEM222
ENST00000608611,TMEM222
ENST00000466759,TMEM222
ENST00000464813,TMEM222
ENST00000618673,SYTL1
ENST00000318074,SYTL1
ENST00000616558,SYTL1
ENST00000543823,SYTL1
ENST00000357582,MAP3K6
ENST00000374040,MAP3K6
ENST00000270879,FCN3
ENST00000354982,FCN3
ENST00000374027,CD164L2
ENST00000374030,CD164L2
ENST00000374024,GPR3
ENST00000618852,WASF2
ENST00000536657,WASF2
ENST000002470870,AHDC1
ENST00000673934,AHDC1
ENST00000644989,AHDC1
ENST00000374011,AHDC1
ENST00000642416,AHDC1
ENST00000642245,AHDC1
ENST00000374005,FGR
ENST00000399173,FGR
ENST00000374004,FGR
ENST00000339145,IFI6
ENST000003611571,IFI6
ENST00000679644,IFI6
ENST00000362020,IFI6
ENST000003739541,FAM76A
ENST00000419687,FAM76A
ENST00000530324,FAM76A
ENST000002345491,FAM76A
ENST00000373949,FAM76A
ENST000000102990,FAM76A
ENST00000373943,STX12
ENST000003117720,PPP1R8
ENST000002364121,PPP1R8
ENST00000373931,PPP1R8
ENST000003289281,THEMIS2
ENST00000373921,THEMIS2
ENST00000373925,THEMIS2
ENST00000373927,THEMIS2
ENST00000373912,RPA2
ENST00000373909,RPA2
ENST000003134331,RPA2
ENST00000373894,SMPDL3B
ENST00000373888,SMPDL3B
ENST00000549094,SMPDL3B
ENST00000675759,XKR8
ENST00000675575,XKR8
ENST00000373884,XKR8
ENST00000373871,EYA3
ENST00000540618,EYA3
ENST00000436342,EYA3
ENST00000373864,EYA3
ENST00000373863,EYA3
ENST00000373857,PTAFR
ENST00000539896,PTAFR
ENST00000305392,PTAFR
ENST00000263697,DNAJC8
ENST00000497986,ATP5IF1
ENST000003355140,ATP5IF1
ENST00000468425,ATP5IF1
ENST00000465645,ATP5IF1
ENST00000253063,SESN2
ENST00000373842,MED18
ENST00000398997,MED18
ENST00000373839,PHACTR4
ENST00000373836,PHACTR4
ENST00000398958,RCC1
ENST00000649185,RCC1
ENST00000683442,RCC1
ENST000003738330,RCC1
ENST00000373832,RCC1
ENST00000373831,RCC1
ENST00000373830,TRNAU1AP
ENST00000373824,TAF12
ENST00000495422,TAF12
ENST00000263974,TAF12
ENST00000373826,RAB42
ENST00000465518,RAB42
ENST00000361872,GMEB1
ENST00000294409,GMEB1
ENST00000373816,GMEB1
ENST00000542507,YTHDF2
ENST00000373812,YTHDF2
ENST00000541996,YTHDF2
ENST00000621425,OPRD1
ENST00000234961,OPRD1
ENST00000647103,EPB41
ENST00000642937,EPB41
ENST00000646189,EPB41
ENST00000644342,EPB41
ENST00000373800,EPB41
ENST00000649717,EPB41
ENST00000347529,EPB41
ENST00000373798,EPB41
ENST00000644600,EPB41
ENST00000643173,EPB41
ENST00000648181,EPB41
ENST00000650265,EPB41
ENST00000644780,EPB41
ENST00000343067,EPB41
ENST00000643604,EPB41
ENST00000373797,EPB41
ENST00000349460,EPB41
ENST00000645184,EPB41
ENST00000521452,TMEM200B
ENST00000420504,TMEM200B
ENST00000373795,SRSF4
ENST000002637021,MECR
ENST00000373791,MECR
ENST00000345512,PTPRU
ENST00000373779,PTPRU
ENST00000428026,PTPRU
ENST00000460170,PTPRU
ENST00000373765,MATN1
ENST00000294507,LAPTM5
ENST00000339394,SDC3
ENST000003367981,SDC3
ENST00000424085,PUM1
ENST00000257075,PUM1
ENST00000373747,PUM1
ENST00000426105,PUM1
ENST00000440538,PUM1
ENST00000373741,PUM1
ENST00000373742,PUM1
ENST00000373736,NKAIN1
ENST00000263694,SNRNP40
ENST00000373720,SNRNP40
ENST00000618216,ZCCHC17
ENST00000546109,ZCCHC17
ENST00000616393,ZCCHC17
ENST00000616859,ZCCHC17
ENST00000615916,ZCCHC17
ENST00000373714,ZCCHC17
ENST000003441470,ZCCHC17
ENST00000627541,ZCCHC17
ENST00000373713,FABP3
ENST00000373710,SERINC2
ENST00000536859,SERINC2
ENST00000373709,SERINC2
ENST00000536384,SERINC2
ENST00000457433,TINAGL1
ENST000002710642,TINAGL1
ENST00000537531,TINAGL1
ENST00000403528,HCRTR1
ENST00000373706,HCRTR1
ENST00000373705,HCRTR1
ENST00000373703,PEF1
ENST00000373672,COL16A1
ENST00000373668,COL16A1
ENST00000398556,ADGRB2
ENST00000398547,ADGRB2
ENST00000373655,ADGRB2
ENST00000398542,ADGRB2
ENST00000373658,ADGRB2
ENST00000527361,ADGRB2
ENST00000398538,ADGRB2
ENST00000257100,SPOCD1
ENST00000360482,SPOCD1
ENST00000452755,SPOCD1
ENST00000533231,SPOCD1
ENST00000602725,PTP4A2
ENST00000647444,PTP4A2
ENST00000649841,PTP4A2
ENST00000457805,PTP4A2
ENST00000602683,PTP4A2
ENST00000470404,PTP4A2
ENST00000679970,RP4-534N18.5
ENST000003273002,KHDRBS1
ENST00000492989,KHDRBS1
ENST000003362940,TMEM39B
ENST00000373625,KPNA6
ENST00000373610,TXLNA
ENST00000373609,TXLNA
ENST000003736020,CCDC28B
ENST00000421922,CCDC28B
ENST00000681230,CCDC28B
ENST000002913581,IQCC
ENST00000537469,IQCC
ENST00000409358,DCDC2B
ENST00000373593,TMEM234
ENST00000344461,TMEM234
ENST000003097771,TMEM234
ENST00000677701,EIF3I
ENST00000677760,EIF3I
ENST00000676801,EIF3I
ENST00000677772,EIF3I
ENST00000677202,EIF3I
ENST00000677711,EIF3I
ENST00000676679,EIF3I
ENST00000678689,EIF3I
ENST00000373586,EIF3I
ENST00000679290,EIF3I
ENST00000677378,EIF3I
ENST00000678534,EIF3I
ENST00000678968,EIF3I
ENST00000678063,EIF3I
ENST00000678150,EIF3I
ENST00000677198,EIF3I
ENST00000677540,EIF3I
ENST00000678420,EIF3I
ENST00000678162,EIF3I
ENST00000678711,EIF3I
ENST00000678883,EIF3I
ENST00000677353,EIF3I
ENST000003550820,EIF3I
ENST00000373582,FAM167B
ENST00000373564,LCK
ENST000003368900,LCK
ENST00000619559,LCK
ENST00000333070,LCK
ENST00000373548,HDAC1
ENST00000329421,MARCKSL1
ENST00000373534,TSSK3
ENST00000432622,FAM229A
ENST00000455895,BSDC1
ENST000003410711,BSDC1
ENST00000526031,BSDC1
ENST00000419121,BSDC1
ENST00000446293,BSDC1
ENST00000480336,RP1-27O5.3
ENST00000609129,ZBTB8B
ENST00000373510,ZBTB8A
ENST00000316459,ZBTB8A
ENST00000341885,ZBTB8OS
ENST00000468695,ZBTB8OS
ENST00000492007,ZBTB8OS
ENST00000373506,ZBTB8OS
ENST00000373501,ZBTB8OS
ENST00000436661,ZBTB8OS
ENST00000465588,ZBTB8OS
ENST00000414241,RBBP4
ENST000003734930,RBBP4
ENST00000373485,RBBP4
ENST00000458695,RBBP4
ENST00000409190,SYNC
ENST00000373484,SYNC
ENST00000401073,KIAA1522
ENST00000373481,KIAA1522
ENST00000294521,KIAA1522
ENST00000373480,KIAA1522
ENST00000373477,YARS1
ENST00000675785,YARS1
ENST00000373476,S100PBP
ENST000003734750,S100PBP
ENST00000373471,FNDC5
ENST00000649537,FNDC5
ENST00000496770,FNDC5
ENST00000373467,HPCA
ENST00000329151,TMEM54
ENST00000373463,TMEM54
ENST000003734561,RNF19B
ENST00000235150,RNF19B
ENST00000356990,RNF19B
ENST00000629371,AK2
ENST00000373449,AK2
ENST00000672715,AK2
ENST000003548581,AK2
ENST00000548033,AK2
ENST00000467905,AK2
ENST00000480134,AK2
ENST00000673291,AK2
ENST00000487289,AK2
ENST00000626911,AK2
ENST000002945171,AZIN2
ENST00000373443,AZIN2
ENST00000373440,AZIN2
ENST00000373441,AZIN2
ENST000002914160,TRIM62
ENST00000543586,TRIM62
ENST00000539719,ZNF362
ENST00000373428,ZNF362
ENST00000442999,A3GALT2
ENST00000431992,PHC2
ENST00000373418,PHC2
ENST00000373422,PHC2
ENST00000257118,PHC2
ENST00000683057,PHC2
ENST00000361328,ZSCAN20
ENST00000684572,ZSCAN20
ENST00000373413,ZSCAN20
ENST00000373381,CSMD2
ENST00000373388,CSMD2
ENST00000619121,CSMD2
ENST00000373380,CSMD2
ENST00000373377,CSMD2
ENST00000338325,CSMD2
ENST00000519684,HMGB4
ENST00000522796,HMGB4
ENST00000681531,HMGB4
ENST00000373374,C1orf94
ENST00000488417,C1orf94
ENST00000521580,SMIM12
ENST00000446026,SMIM12
ENST00000456842,SMIM12
ENST00000423898,SMIM12
ENST00000417239,SMIM12
ENST00000338513,GJB5
ENST00000339480,GJB4
ENST00000373366,GJB3
ENST00000373362,GJB3
ENST00000342280,GJA4
ENST00000235180,DLGAP3
ENST00000373347,DLGAP3
ENST00000417456,RP11-244H3.5
ENST00000487874,RP11-244H3.4
ENST00000373337,TMEM35B
ENST00000357182,ZMYM6
ENST00000317538,ZMYM6
ENST00000373333,ZMYM6
ENST00000650449,ZMYM1
ENST00000611874,ZMYM1
ENST00000359858,ZMYM1
ENST00000373330,ZMYM1
ENST00000357214,SFPQ
ENST000003146071,ZMYM4
ENST00000325722,KIAA0319L
ENST00000373266,KIAA0319L
ENST00000373253,NCDN
ENST00000356090,NCDN
ENST00000373243,NCDN
ENST00000373235,TFAP2E
ENST00000373237,PSMB2
ENST00000621781,PSMB2
ENST00000270815,C1orf216
ENST00000251195,CLSPN
ENST00000318121,CLSPN
ENST00000373220,CLSPN
ENST00000520551,CLSPN
ENST00000373210,AGO4
ENST00000373206,AGO1
ENST00000674304,AGO1
ENST00000373204,AGO1
ENST00000674426,AGO1
ENST00000324350,AGO3
ENST00000397828,AGO3
ENST00000373191,AGO3
ENST000002463140,AGO3
ENST00000207457,TEKT2
ENST00000373178,ADPRS
ENST00000397799,COL8A2
ENST00000303143,COL8A2
ENST00000481785,COL8A2
ENST00000616074,TRAPPC3
ENST00000616395,TRAPPC3
ENST00000617904,TRAPPC3
ENST00000373166,TRAPPC3
ENST00000373163,TRAPPC3
ENST00000373162,TRAPPC3
ENST00000373159,TRAPPC3
ENST00000316156,MAP7D1
ENST00000474796,MAP7D1
ENST00000373150,MAP7D1
ENST00000373151,MAP7D1
ENST00000469141,THRAP3
ENST00000648638,THRAP3
ENST000003546180,THRAP3
ENST00000453908,SH3D21
ENST00000505871,SH3D21
ENST00000490466,EVA1B
ENST00000270824,EVA1B
ENST00000359297,STK40
ENST00000373129,STK40
ENST00000373130,STK40
ENST00000373132,STK40
ENST00000315732,LSM10
ENST00000235532,OSCP1
ENST00000356637,OSCP1
ENST00000433045,OSCP1
ENST00000354267,OSCP1
ENST00000373116,MRPS15
ENST00000373106,CSF3R
ENST00000373103,CSF3R
ENST00000373104,CSF3R
ENST00000361632,CSF3R
ENST00000331941,CSF3R
ENST00000373091,GRIK3
ENST00000373093,GRIK3
ENST00000373087,ZC3H12A
ENST000002962140,MEAF6
ENST00000373075,MEAF6
ENST00000373074,MEAF6
ENST00000373073,MEAF6
ENST00000448519,MEAF6
ENST00000296215,SNIP1
ENST00000296218,DNALI1
ENST00000652629,DNALI1
ENST00000373062,GNL2
ENST00000615459,RSPO1
ENST00000612451,RSPO1
ENST00000356545,RSPO1
ENST00000401068,RSPO1
ENST00000358011,C1orf109
ENST00000486637,C1orf109
ENST00000464085,C1orf109
ENST00000327331,CDCA8
ENST00000373055,CDCA8
ENST00000427468,EPHA10
ENST00000373048,EPHA10
ENST00000540011,EPHA10
ENST00000319637,EPHA10
ENST000003730451,MANEAL
ENST00000397631,MANEAL
ENST00000525897,MANEAL
ENST00000329006,MANEAL
ENST00000373044,YRDC
ENST00000373043,C1orf122
ENST00000468084,C1orf122
ENST00000373042,C1orf122
ENST00000373036,MTF1
ENST00000373027,INPP5B
ENST00000458109,INPP5B
ENST00000373024,INPP5B
ENST00000373023,INPP5B
ENST00000373026,INPP5B
ENST00000373021,INPP5B
ENST00000373019,SF3A3
ENST00000373016,FHL3
ENST00000373014,UTP11
ENST00000373012,POU3F1
ENST00000373001,RRAGC
ENST00000397572,MYCBP
ENST00000494695,MYCBP
ENST00000621281,RP5-864K19.6
ENST00000357771,GJA9
ENST00000360786,GJA9
ENST00000372990,RHBDL2
ENST00000289248,RHBDL2
ENST00000540558,RHBDL2
ENST00000432648,AKIRIN1
ENST00000446189,AKIRIN1
ENST00000372984,AKIRIN1
ENST00000372967,NDUFS5
ENST00000372969,NDUFS5
ENST00000484793,MACF1
ENST00000602421,MACF1
ENST00000361689,MACF1
ENST00000567887,MACF1
ENST00000372915,MACF1
ENST00000564288,MACF1
ENST00000602528,MACF1
ENST00000671089,MACF1
ENST00000331593,BMP8A
ENST00000676859,PABPC4
ENST00000372862,PABPC4
ENST00000372857,PABPC4
ENST00000372856,PABPC4
ENST00000372858,PABPC4
ENST00000678625,PABPC4
ENST00000372852,HEYL
ENST00000235628,NT5C1A
ENST00000372844,HPCAL4
ENST00000612703,HPCAL4
ENST00000617690,HPCAL4
ENST000003243790,PPIE
ENST00000356511,PPIE
ENST00000470213,PPIE
ENST00000372830,PPIE
ENST00000372827,BMP8B
ENST00000327582,OXCT2
ENST000003168910,TRIT1
ENST00000537440,TRIT1
ENST00000441669,TRIT1
ENST00000372818,TRIT1
ENST00000541099,TRIT1
ENST00000397332,MYCL
ENST00000372816,MYCL
ENST00000372815,MYCL
ENST00000420632,MFSD2A
ENST000003728110,MFSD2A
ENST00000372809,MFSD2A
ENST00000372797,CAP1
ENST00000372802,CAP1
ENST00000372792,CAP1
ENST00000372805,CAP1
ENST00000372798,CAP1
ENST00000340450,CAP1
ENST00000641471,PPT1
ENST00000530076,PPT1
ENST00000642050,PPT1
ENST00000433473,PPT1
ENST00000641319,PPT1
ENST00000439754,PPT1
ENST00000449045,PPT1
ENST00000372771,RLF
ENST00000372766,TMCO2
ENST00000372759,ZMPSTE24
ENST00000372748,COL9A2
ENST00000614549,SMAP2
ENST00000539317,SMAP2
ENST00000484445,ZFP69B
ENST00000411995,ZFP69B
ENST00000361584,ZFP69B
ENST00000372706,ZFP69
ENST00000372705,ZFP69
ENST00000358527,EXO5
ENST00000372703,EXO5
ENST00000296380,EXO5
ENST00000648542,ZNF684
ENST00000372699,ZNF684
ENST00000372696,ZNF684
ENST00000372697,ZNF684
ENST00000372684,RIMS3
ENST00000372683,RIMS3
ENST00000427410,NFYC
ENST00000447388,NFYC
ENST00000425457,NFYC
ENST00000456393,NFYC
ENST00000372654,NFYC
ENST00000372653,NFYC
ENST00000372652,NFYC
ENST00000372651,NFYC
ENST00000440226,NFYC
ENST00000308733,NFYC
ENST000003471320,KCNQ4
ENST00000509682,KCNQ4
ENST00000372638,CITED4
ENST00000650070,CTPS1
ENST00000649864,CTPS1
ENST00000649124,CTPS1
ENST00000463285,CTPS1
ENST00000372616,CTPS1
ENST00000649215,CTPS1
ENST000003029462,SLFNL1
ENST00000372613,SLFNL1
ENST00000439569,SLFNL1
ENST00000372611,SLFNL1
ENST00000359345,SLFNL1
ENST00000397174,SCMH1
ENST00000402904,SCMH1
ENST00000397171,SCMH1
ENST00000361191,SCMH1
ENST00000361705,SCMH1
ENST000003261971,SCMH1
ENST00000372595,SCMH1
ENST00000337495,SCMH1
ENST00000372597,SCMH1
ENST00000372596,SCMH1
ENST00000456518,SCMH1
ENST00000641094,FOXO6
ENST00000372587,EDN2
ENST00000643665,HIVEP3
ENST00000372584,HIVEP3
ENST00000372583,HIVEP3
ENST00000646142,RP11-486B10.5
ENST00000372581,GUCA2B
ENST00000357001,GUCA2A
ENST00000372571,FOXJ3
ENST00000372572,FOXJ3
ENST00000372573,FOXJ3
ENST00000545068,FOXJ3
ENST00000361776,FOXJ3
ENST00000361346,FOXJ3
ENST00000431473,RIMKLA
ENST00000372565,ZMYND12
ENST00000372562,PPCS
ENST00000372560,PPCS
ENST00000372561,PPCS
ENST00000372556,PPCS
ENST00000654683,CCDC30
ENST00000667205,CCDC30
ENST00000655164,CCDC30
ENST00000657597,CCDC30
ENST00000667947,CCDC30
ENST00000668663,CCDC30
ENST00000660083,CCDC30
ENST00000655845,CCDC30
ENST00000671281,CCDC30
ENST00000664805,CCDC30
ENST00000655447,CCDC30
ENST00000661864,CCDC30
ENST00000665176,CCDC30
ENST00000670292,CCDC30
ENST00000340612,CCDC30
ENST00000428554,CCDC30
ENST00000342022,CCDC30
ENST00000677900,PPIH
ENST00000372550,PPIH
ENST00000676675,PPIH
ENST00000304979,PPIH
ENST00000678803,PPIH
ENST00000678333,PPIH
ENST00000440068,PPIH
ENST00000679245,PPIH
ENST00000677356,PPIH
ENST00000678308,PPIH
ENST000003213582,YBX1
ENST00000296387,CLDN19
ENST00000539749,CLDN19
ENST00000372539,CLDN19
ENST00000397054,P3H1
ENST000002963880,P3H1
ENST00000236040,P3H1
ENST00000372525,C1orf50
ENST00000603943,RP5-994D16.12
ENST00000637012,TMEM269
ENST00000536543,TMEM269
ENST00000372522,SVBP
ENST00000372521,SVBP
ENST00000372517,ERMAP
ENST00000372514,ERMAP
ENST00000372502,ZNF691
ENST00000372508,ZNF691
ENST00000651192,ZNF691
ENST00000372507,ZNF691
ENST00000372506,ZNF691
ENST00000372504,ZNF691
ENST00000630961,ZNF691
ENST000004262630,SLC2A1
ENST00000674765,SLC2A1
ENST00000460369,SLC2A1
ENST00000410048,FAM183A
ENST00000335282,FAM183A
ENST00000431635,EBNA1BP2
ENST00000236051,EBNA1BP2
ENST00000528956,CFAP57
ENST00000610710,CFAP57
ENST00000372492,CFAP57
ENST00000439858,TMEM125
ENST00000432792,TMEM125
ENST00000523677,C1orf210
ENST00000423420,C1orf210
ENST00000372476,TIE1
ENST00000538015,TIE1
ENST00000372470,MPL
ENST00000413998,MPL
ENST000003109551,CDC20
ENST00000372462,CDC20
ENST00000621943,ELOVL1
ENST00000413844,ELOVL1
ENST00000372458,ELOVL1
ENST00000372457,MED8
ENST000002906630,MED8
ENST00000372455,MED8
ENST00000372450,SZT2
ENST00000562955,SZT2
ENST00000634258,SZT2
ENST00000372430,HYI
ENST00000583037,HYI
ENST00000372434,HYI
ENST00000372432,HYI
ENST00000486909,HYI
ENST00000617451,PTPRF
ENST00000359947,PTPRF
ENST00000438120,PTPRF
ENST00000372396,KDM4A
ENST00000645057,RP11-7O11.7
ENST00000372372,ST3GAL3
ENST00000361400,ST3GAL3
ENST00000545417,ST3GAL3
ENST00000330208,ST3GAL3
ENST000003354300,ST3GAL3
ENST00000372374,ST3GAL3
ENST00000643252,ST3GAL3
ENST00000647237,ST3GAL3
ENST00000642331,ST3GAL3
ENST00000347631,ST3GAL3
ENST00000361392,ST3GAL3
ENST00000353126,ST3GAL3
ENST00000642934,ST3GAL3
ENST00000351035,ST3GAL3
ENST00000646971,ST3GAL3
ENST00000647148,ST3GAL3
ENST00000262915,ST3GAL3
ENST00000484868,ST3GAL3
ENST00000361746,ST3GAL3
ENST00000645034,ST3GAL3
ENST00000644195,ST3GAL3
ENST00000372368,ST3GAL3
ENST00000646686,ST3GAL3
ENST00000372362,ST3GAL3
ENST00000531451,ST3GAL3
ENST00000372369,ST3GAL3
ENST00000372367,ST3GAL3
ENST00000372365,ST3GAL3
ENST00000528371,ST3GAL3
ENST00000531816,ST3GAL3
ENST00000531993,ST3GAL3
ENST00000361812,ST3GAL3
ENST00000372366,ST3GAL3
ENST00000414809,ARTN
ENST000003723590,ARTN
ENST00000498139,ARTN
ENST00000479128,ARTN
ENST00000472435,ARTN
ENST00000372354,ARTN
ENST00000438616,ARTN
ENST00000372343,IPO13
ENST00000372339,IPO13
ENST00000255108,DPH2
ENST00000396758,DPH2
ENST00000532642,ATP6V0B
ENST00000236067,ATP6V0B
ENST00000471859,ATP6V0B
ENST00000472174,ATP6V0B
ENST00000498664,ATP6V0B
ENST00000434555,B4GALT2
ENST00000372324,B4GALT2
ENST00000481924,B4GALT2
ENST000003568360,B4GALT2
ENST00000309519,B4GALT2
ENST00000372318,CCDC24
ENST00000372307,SLC6A9
ENST00000372306,SLC6A9
ENST00000372310,SLC6A9
ENST00000673836,SLC6A9
ENST00000475075,SLC6A9
ENST00000357730,SLC6A9
ENST00000360584,SLC6A9
ENST00000372299,KLF17
ENST00000634670,KLF18
ENST000003617450,DMAP1
ENST00000372289,DMAP1
ENST00000315913,DMAP1
ENST00000372259,ERI3
ENST00000372257,ERI3
ENST00000649995,ERI3
ENST00000355387,RNF220
ENST00000361799,RNF220
ENST00000372247,RNF220
ENST00000372242,TMEM53
ENST00000372243,TMEM53
ENST00000372244,TMEM53
ENST00000372237,TMEM53
ENST00000372235,TMEM53
ENST00000458657,ARMH1
ENST00000535358,ARMH1
ENST00000372224,KIF2C
ENST00000372217,KIF2C
ENST00000396651,RPS8
ENST00000372209,RPS8
ENST00000372207,BEST4
ENST00000372201,PLK3
ENST00000339355,DYNLT4
ENST00000675259,DYNLT4
ENST00000450269,BTBD19
ENST00000409335,BTBD19
ENST00000447098,PTCH2
ENST00000372192,PTCH2
ENST00000360403,EIF2B3
ENST00000620860,EIF2B3
ENST00000372183,EIF2B3
ENST00000372168,HECTD3
ENST00000372172,HECTD3
ENST00000652165,UROD
ENST00000651476,UROD
ENST00000636293,UROD
ENST00000636836,UROD
ENST00000652287,UROD
ENST00000491773,UROD
ENST00000246337,UROD
ENST00000359600,ZSWIM5
ENST00000334815,HPDL
ENST00000529984,MUTYH
ENST00000372104,MUTYH
ENST00000448481,MUTYH
ENST00000456914,MUTYH
ENST000003543830,MUTYH
ENST00000355498,MUTYH
ENST00000372110,MUTYH
ENST00000372098,MUTYH
ENST00000672818,MUTYH
ENST00000372115,MUTYH
ENST00000488731,MUTYH
ENST00000531105,MUTYH
ENST00000528013,MUTYH
ENST00000671898,RP4-534D1.6
ENST00000372090,TOE1
ENST00000372084,TESK2
ENST00000372086,TESK2
ENST00000629482,CCDC163
ENST00000626657,CCDC163
ENST00000401061,MMACHC
ENST00000616135,MMACHC
ENST00000447184,PRDX1
ENST00000424390,PRDX1
ENST00000676549,PRDX1
ENST00000262746,PRDX1
ENST00000372079,PRDX1
ENST000003192483,PRDX1
ENST00000372070,AKR1A1
ENST00000621846,AKR1A1
ENST00000351829,AKR1A1
ENST00000471651,AKR1A1
ENST00000537798,NASP
ENST00000350030,NASP
ENST00000372052,NASP
ENST00000629893,NASP
ENST00000351223,NASP
ENST00000528266,CCDC17
ENST00000421127,CCDC17
ENST00000445048,CCDC17
ENST00000355105,GPBP1L1
ENST00000290795,GPBP1L1
ENST00000372025,TMEM69
ENST00000396478,IPP
ENST00000361297,MAST2
ENST00000674079,MAST2
ENST00000372009,MAST2
ENST000002627410,PIK3R3
ENST00000372006,PIK3R3
ENST00000420542,PIK3R3
ENST00000423209,PIK3R3
ENST00000540385,P3R3URF-PIK3R3
ENST00000372003,TSPAN1
ENST00000506599,P3R3URF
ENST00000396420,POMGNT1
ENST00000371984,POMGNT1
ENST00000371992,POMGNT1
ENST00000371980,LURAP1
ENST00000442598,RAD54L
ENST00000671528,RAD54L
ENST00000371975,RAD54L
ENST00000617190,LRRC41
ENST00000617760,LRRC41
ENST000003433040,LRRC41
ENST00000615587,LRRC41
ENST000003116720,UQCRH
ENST00000474844,NSUN4
ENST00000537428,NSUN4
ENST00000498008,NSUN4
ENST00000243167,FAAH
ENST00000360032,DMBX1
ENST00000371956,DMBX1
ENST00000634804,TMEM275
ENST00000481882,KNCN
ENST00000396314,KNCN
ENST000003719450,MKNK1
ENST00000341183,MKNK1
ENST00000649800,MKNK1
ENST00000650026,MKNK1
ENST00000650508,MKNK1
ENST00000371946,MKNK1
ENST00000428112,MKNK1
ENST00000465783,MKNK1
ENST00000474868,MKNK1
ENST00000319928,MOB3C
ENST000002711393,MOB3C
ENST00000371940,MOB3C
ENST00000576409,ATPAF1
ENST00000542495,ATPAF1
ENST00000371937,ATPAF1
ENST00000574428,ATPAF1
ENST00000329231,ATPAF1
ENST00000532925,ATPAF1
ENST00000334122,TEX38
ENST00000415500,TEX38
ENST00000564373,TEX38
ENST00000371933,EFCAB14
ENST00000672422,EFCAB14
ENST00000674435,EFCAB14
ENST00000674263,EFCAB14
ENST00000674415,EFCAB14
ENST00000640628,CYP4B1
ENST00000271153,CYP4B1
ENST00000371923,CYP4B1
ENST00000371919,CYP4B1
ENST00000614163,CYP4B1
ENST00000371904,CYP4A11
ENST00000310638,CYP4A11
ENST00000462347,CYP4A11
ENST00000371905,CYP4A11
ENST00000371901,CYP4X1
ENST00000334194,CYP4Z1
ENST00000371891,CYP4A22
ENST00000371890,CYP4A22
ENST00000619754,CYP4A22
ENST00000294337,CYP4A22
ENST00000620131,CYP4A22
ENST00000294338,PDZK1IP1
ENST00000371885,PDZK1IP1
ENST00000371884,TAL1
ENST00000294339,TAL1
ENST00000360380,STIL
ENST00000371877,STIL
ENST000003378170,STIL
ENST00000682977,STIL
ENST00000396221,STIL
ENST00000447475,STIL
ENST000003718730,CMPK1
ENST00000471289,CMPK1
ENST00000450808,CMPK1
ENST00000335071,FOXE3
ENST00000334793,FOXD2
ENST00000606738,TRABD2B
ENST00000533824,SLC5A9
ENST00000236495,SLC5A9
ENST00000438567,SLC5A9
ENST00000371847,SPATA6
ENST00000396199,SPATA6
ENST00000371843,SPATA6
ENST00000371839,AGBL4
ENST000003341031,AGBL4
ENST00000371838,AGBL4
ENST00000371836,AGBL4
ENST00000371833,BEND5
ENST00000448907,ELAVL4
ENST00000371827,ELAVL4
ENST00000651347,ELAVL4
ENST00000357083,ELAVL4
ENST00000650764,ELAVL4
ENST00000371824,ELAVL4
ENST00000371823,ELAVL4
ENST00000652693,ELAVL4
ENST00000371819,ELAVL4
ENST00000371821,ELAVL4
ENST00000652274,ELAVL4
ENST00000418121,DMRTA2
ENST00000404795,DMRTA2
ENST00000396153,FAF1
ENST00000371778,FAF1
ENST00000262662,CDKN2C
ENST00000396148,CDKN2C
ENST00000371761,CDKN2C
ENST00000648827,C1orf185
ENST00000371759,C1orf185
ENST00000467127,C1orf185
ENST00000612209,C1orf185
ENST00000242719,RNF11
ENST00000530004,TTC39A
ENST00000447632,TTC39A
ENST00000680483,TTC39A
ENST00000413473,TTC39A
ENST00000422925,TTC39A
ENST00000439482,TTC39A
ENST00000680290,TTC39A
ENST000002626751,TTC39A
ENST00000371750,TTC39A
ENST00000371747,TTC39A
ENST00000262676,TTC39A
ENST00000371730,EPS15
ENST00000371733,EPS15
ENST00000371714,OSBPL9
ENST00000447887,OSBPL9
ENST00000428468,OSBPL9
ENST00000453295,OSBPL9
ENST00000531828,OSBPL9
ENST00000361556,OSBPL9
ENST00000462759,OSBPL9
ENST00000486942,OSBPL9
ENST000003548311,NRDC
ENST00000539524,NRDC
ENST00000544028,NRDC
ENST000003521712,NRDC
ENST00000371655,RAB3B
ENST00000371626,TXNDC12
ENST00000610127,TXNDC12
ENST00000648686,RP11-91A18.6
ENST00000371614,KTI12
ENST00000489308,BTF3L4
ENST000003133343,BTF3L4
ENST00000472944,BTF3L4
ENST00000484036,BTF3L4
ENST00000287727,ZFYVE9
ENST00000371591,ZFYVE9
ENST00000357206,ZFYVE9
ENST00000371586,CC2D1B
ENST00000284376,CC2D1B
ENST00000371568,ORC1
ENST00000371566,ORC1
ENST000002571810,PRPF38A
ENST00000257177,TUT4
ENST00000371544,TUT4
ENST00000355809,TUT4
ENST00000361314,GPX7
ENST00000517870,SHISAL2A
ENST00000371538,COA7
ENST00000294353,ZYG11B
ENST00000545132,ZYG11B
ENST00000612017,ZYG11A
